date,open,high,low,close,adj_close,volume,ticker,tweet,neg,neu,pos,compound
2020-09-15,145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,149.9199981689453,291894600,TSLA,"$TSLA its looking like a massive bull trap or bear trap on the 15mins,  😂🔥🧸",0.254,0.608,0.138,-0.2732
2020-09-15,145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,149.9199981689453,291894600,TSLA,$TSLA might need another split next year 🤣,0.0,1.0,0.0,0.0
2020-09-15,145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,149.9199981689453,291894600,TSLA,$TSLA Time after time again i mentioned ELON IS GOD‼️‼️‼️‼️‼️‼️‼️😵😵😵😵😵😵,0.0,1.0,0.0,0.0
2020-09-15,145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,149.9199981689453,291894600,TSLA,"$TSLA this stock never 
Never disappoints 💪💪💪💪💯💯💯💯💯🤣",0.238,0.762,0.0,-0.2206
2020-09-15,145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,149.9199981689453,291894600,TSLA,$TSLA Desperate silly bears🤣  lol “you guys only gained 30 pts instead of 50! It’s going down! “,0.103,0.581,0.316,0.5837
2020-09-15,145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,149.9199981689453,291894600,TSLA,"$TSLA Whoa, Elon just tweeted that under ground tunnels for autonomous driving are almost finished under Las Vegas! 🤯🚀",0.0,1.0,0.0,0.0
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,"$TSLA So Here you go... at least three of them identified themselves to wait till 1000 , but can’t stay below 400 , will leave in heart-beat...that’s what I am talking about...😂",0.044,0.956,0.0,-0.0772
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA Give me one good run up tomorrow so I can dump these calls like a bad batch of collard greens 🥬,0.238,0.56,0.202,-0.2449
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA we only touch 500 if we can hold 455-460 that’s the fib gap. LGI GOD BLESS ‼️,0.0,0.715,0.285,0.7481
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA When you don't need Viagra because one look at Tesla's share price and it's T-minus blast off  🤣,0.0,0.885,0.115,0.296
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA battery day is going to take me and everyone else on here to the 🏦🤑 best of luck today shorts 🩳,0.0,0.725,0.275,0.802
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,"$TSLA 
Soooooo it just decide to dump for no reason after having a steady climb up. 🙄",0.27,0.73,0.0,-0.5859
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA battery day around the corner.. who is selling 💀,0.0,1.0,0.0,0.0
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA how to know if bears are still alive in this board?? Just wait until Tesla drops 1% and they all gonna show up with their smart brains making the most smart calls🤣🤣🤣🤣,0.0,0.782,0.218,0.8105
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA Pullbacks are good. Gives new buyers a chance to get in and keeps the stock healthy. 🙂,0.0,0.631,0.369,0.765
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA buy the dip and sell the rip. It’s simple. Don’t let your emotions get in the way 😉,0.0,1.0,0.0,0.0
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA  Bears 🐻 I love your money 💰,0.0,0.488,0.512,0.6369
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,"$TSLA this is my fundamental análisis:💪💪💪💪💪💪💪
And this is my technical análisis: 🚀🚀🚀🚀🚀🚀🚀
And this is my target:🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳",0.0,1.0,0.0,0.0
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA great news everyone ...this means battery day will spike trembly hard and should hold the Majority  push  💊🌹,0.152,0.675,0.173,0.3612
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA bears back to hibernation until next season lmao 🤣 👊🏻❤️,0.0,0.698,0.302,0.5994
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA What a ride 😅 I almost sold at opening. Glad I didn’t!!,0.0,0.691,0.309,0.555
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA  For newbies. Don’t let the bears scare you. They’re getting grilled and battery day is around the corner . This will only go up from here. Let’s go 🚀💰,0.103,0.897,0.0,-0.4939
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,"$TSLA  nobody can stop me now 🚀  
🔋⚡️🔋1000🔋⚡️🔋",0.268,0.732,0.0,-0.296
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA WE ARE ALL UNDERESTIMATING HOW BATTERY DAY WILL CHANGE THE WORLD. IT WILL BE A GLOBAL HOLIDAY ONE DAY! ⚡ 🚀,0.0,0.857,0.143,0.4574
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA at least give me $420 to get back in I want more money 💴 holding and waiting out until a push from the market,0.0,0.942,0.058,0.0772
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,"$TSLA Very volatile today, a good healthy dip just to grab some more, and tomorrow and end of week to the moon, promised 🌝🤙🚀",0.0,0.705,0.295,0.8107
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA still 100% +up with my calls Not selling  😉📈📈📈🚀,0.0,1.0,0.0,0.0
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA We are literally repeating yesterday. Probably going to trade sideways a bit then take off after 2! Charts look almost identical! 😂,0.0,1.0,0.0,0.0
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,"$TSLA buying up all the dips. 
I will die with this Stock! My kids will eat from this stock. There kids will feast from this stock. 😜",0.149,0.851,0.0,-0.636
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA buy the dip 500 by 🔋 day!!!,0.0,1.0,0.0,0.0
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA this ain’t closing below 440 😪,0.0,1.0,0.0,0.0
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA ANY bear celebrating💩💩💩REMEMBER WE BROKE!! $400 in two days!✅,0.329,0.671,0.0,-0.6607
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA bears on here funniest ive seen 1% drop and they get a hard on😂,0.193,0.608,0.199,0.2732
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,"$TSLA this stock is up over 400 percent year to date.  The bulls around here seem to think this should continue forever.  On a company that seeks few cars and earns 39 cents per share.  Laughable.  
Keep buying Elon fanboys. 
🤣🤣🤣🤣🤣😳",0.0,0.918,0.082,0.34
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,"$TSLA good morning bulls , today we have 🐻 🥩 again for lunch $ diner .",0.0,0.775,0.225,0.4404
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA b🐻 are like the dont pass bettors at the craps table...everyone cant stand them,0.0,0.848,0.152,0.3612
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA Bears Havent Learned By Now They Never Will🥴 Commence To Butt Fukkin 😂🤣😂🤷🏾‍♂️🤷🏾‍♂️,0.0,1.0,0.0,0.0
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA Sept 22nd is also my birthday! Hoping to get a nice surprise on battery day 🚀🚀🚀,0.0,0.619,0.381,0.7901
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,"$TSLA 

My lil put debit spreads still safe at $432-$433 expiring 9/18.🧐",0.0,0.791,0.209,0.4404
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,TSLA,$TSLA will close green for sure matter of minutes before it rips to 460 ! Tomorrow this will hit 490 ! Note that almost all stocks turned green after Powell’s speech so Tesla will not fail on that 💪💥💣,0.0,0.833,0.167,0.7035
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA can someone tell me what the current P/E ratio is for Tesla???  😂,0.0,1.0,0.0,0.0
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,"$TSLA 
Shorting this fuckn pig tomorrow 😈💰",0.0,1.0,0.0,0.0
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA Then they said Futures don’t mean shit!!  😂,0.374,0.626,0.0,-0.6351
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA maybe this is a good thing it’s dropping. More buying opportunity 👍,0.0,0.601,0.399,0.7165
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA Good Luck in community College kids! 😃,0.0,0.447,0.553,0.7345
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA 🕰Every action has an equal and opposite reaction. Fast it goes up ⬆️ at the same speed it will come down ...you know target drops 💧💧💧💧💧☔️☔️☔️☔️,0.0,1.0,0.0,0.0
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,"$TSLA Yes, my put is printing 🤑🤑",0.0,0.69,0.31,0.4019
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,"$TSLA good job Elon. Hold an event right after the dump to create Tesla bag holders. Cant sell the dump because of battery day🤣🤣🤣

Brilliant",0.153,0.588,0.259,0.5574
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,"Scary pre-market $TSLA , today we will see if 430 resistance if strong. If not ... we will take the elevator down to 410... 🙄 #InLong",0.112,0.772,0.116,0.0258
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA  after battery day 🔋 expect big drops,0.0,1.0,0.0,0.0
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA no more gas left here 😜,0.306,0.694,0.0,-0.296
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA another Bitcoin back to to $70-80 🤔🤔?😂😂😂,0.0,1.0,0.0,0.0
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA  you heard it here first bulltards 🩸,0.0,1.0,0.0,0.0
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,"$TSLA 
I’ve never hated after hours as much as I do today!!! 😭😭",0.0,0.722,0.278,0.6421
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA Cant wait for 350-390🥵,0.0,1.0,0.0,0.0
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA just sell and buy back in after the bleeding 🩸 should see 350 today,0.0,1.0,0.0,0.0
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA there goes mine and every one else's call options 😞🙃,0.0,1.0,0.0,0.0
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA back in the 300s end of week🤡,0.0,1.0,0.0,0.0
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA run for the hills this will close red and gap tomorrow and sell off 😝,0.0,1.0,0.0,0.0
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA what a TURD omg 💩 made me my sell my PUTS at 432 fuuudddggggeeeeee,0.0,1.0,0.0,0.0
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA wait till it starts to drop 🤣🤣,0.231,0.769,0.0,-0.2732
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA bulls be like buy the dip it's going up 🤪,0.0,0.783,0.217,0.3612
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA Captured at the perfect moment 420 69 😂,0.0,0.654,0.346,0.5719
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA looks like the boat is sinking🤭,0.0,0.706,0.294,0.3612
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA might not hold 400 today 😬,0.0,1.0,0.0,0.0
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA maybe a lot of people haven't checked their email and will open it tomorrow and find out about battery day 😂😂😂,0.0,1.0,0.0,0.0
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA Love it how optimistic all the bulls are😂,0.0,0.519,0.481,0.7579
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA it’s not lol yet it’s so overpriced it ain’t even funny 🐻🐻🐻🩸🩸🩸,0.144,0.678,0.179,0.1451
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA Load up its at $420. 😝,0.0,1.0,0.0,0.0
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA Down she blows this on low volume pre market.. imagine when the tutes dump their bags to retail at market open 😂😂😂,0.183,0.817,0.0,-0.5719
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,TSLA,$TSLA bulls when the realise that shares don’t go up for ever and they turn from traders into loooong term investors...😂,0.0,0.901,0.099,0.296
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA WELCOME  PARTY FOR NEW BAG HOLDERS ON FRIDAY 🥳🤑,0.0,0.527,0.473,0.8001
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA 440 puts alerted at $5 now at $10  🤑🤑🤑🤑,0.0,1.0,0.0,0.0
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA only $200 more to the downside. Might get it by close. 😈,0.171,0.829,0.0,-0.3102
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA just another lovely ATM kind of day at Tesla lmao all the way. Up and down 🖕,0.0,0.661,0.339,0.8271
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,"$TSLA Gates throwing more shade at Musk, “ he is not Steve Jobs “ 😂",0.0,1.0,0.0,0.0
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA the bubble will pop on battery day. See you in the low 300s next week.😂,0.123,0.877,0.0,-0.2732
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA Tank city into the new year. It’s gonna be 🔥,0.0,1.0,0.0,0.0
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA the bear's 🐻 week is over. See u bears in mid-oct,0.0,1.0,0.0,0.0
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA I sold a call at $400 gonna get assigned selling it tonight. Miss my shares 😂,0.101,0.759,0.139,0.1531
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,"$TSLA if you didn’t load today, good luck getting in on Monday 💵💰",0.0,0.651,0.349,0.7096
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA me at the close watching bears running 🚀😂,0.0,1.0,0.0,0.0
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA finally able to retire early after battery day 📈📈📈💸💸💸,0.0,1.0,0.0,0.0
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA congrats to who ever bought at 432.08 ✨,0.0,0.673,0.327,0.5267
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA to much fomo going on 😂. Added 1 share at last 5 mins of closing bell,0.0,0.864,0.136,0.296
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,"$TSLA no,wait till next Q,will think about it.😆",0.0,1.0,0.0,0.0
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA last and final call to load the boat 🚀🚀🚀🚀🚀,0.0,1.0,0.0,0.0
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA Have a Great Weekend and Be Ready For New All Time Highs💰💰💰💰💰💰,0.0,0.602,0.398,0.765
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,Are we all ready for next week?! 🙏🏿 $TSLA,0.0,0.741,0.259,0.4199
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA BEARS WHO BOUGHT $400 calls when they saw the $410 dip😆😆,0.0,1.0,0.0,0.0
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA Does tesla make electic Waaambulances? 🤣✌,0.0,1.0,0.0,0.0
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA looking more and more like a bear day tomorrow. Sorry bulls 😂,0.097,0.674,0.229,0.4131
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA Not holding this over the weekend!!!Lets cover and  head for the hills my fellow 🐻 will live to fight another day 😢,0.148,0.852,0.0,-0.5386
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,TSLA,$TSLA Will look to get back in on Monday! MOON coming up🚀💯,0.0,1.0,0.0,0.0
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,$TSLA what max it would be tomorrow?????? $550 plus🤞🤞🤞🤞🤞,0.0,1.0,0.0,0.0
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,$TSLA anyone else got 700 9/25 😂😂,0.0,1.0,0.0,0.0
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,$TSLA Someone or something has been keeping this from running up 🧐 I have a strong feeling this isn’t your typical “Buy the rumor sell the news” type 🚀  ✅,0.0,0.827,0.173,0.5859
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,"$TSLA and hears the kicker
S&P needs a push and anounced inclusion after bd........rockets gaby ..lol...😎",0.0,1.0,0.0,0.0
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,$TSLA bulls be safe. We all know Tesla loves to run up AH and PM to only sell off at the bell 🔔.,0.0,0.761,0.239,0.765
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,$TSLA Stonks are so easy just buy tesla duh 😘,0.0,0.681,0.319,0.5777
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,"$TSLA don’t dishonor you’re family, you better own Tesla 📈",0.0,0.734,0.266,0.4404
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,"$TSLA 😂😂😂😂😂 
 
elon Literally gave positive news hahaahah and people are selling good luck catching up  
 
pre market 🔋🔋🔋🔋🔋🔋👀👀👀👀👀👀👀👀",0.0,0.627,0.373,0.8591
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,$TSLA 🤣🤡Whoever is selling now is with stupid!,0.345,0.655,0.0,-0.5707
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,$TSLA sick of tweet. Can he just stop tweet? Reminds me when he mentioned “ Stock price is too high “ 🤦🏻but not going to sell because this will go uuuuppppp.,0.169,0.831,0.0,-0.6705
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,$TSLA ” note about Tesla Battery 🔋 Day unveil tomorrow”,0.0,1.0,0.0,0.0
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,"$TSLA its a very good thing to learn about tesla investors mind. 

Half of tesla.investors are panic bitches. 😅😅😅😅😅😆😆👋👋👋",0.284,0.591,0.126,-0.6133
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,$TSLA between Elon & Milton we can write a great drama🙌🏻🙄🙄,0.0,0.661,0.339,0.6249
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,"$TSLA panic sellers,  smdh😅😅🤣 stop it",0.579,0.421,0.0,-0.6705
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,"$TSLA I’m going to base my decisions off of Elon’s 09/11 tweet, not today’s one 😈",0.0,1.0,0.0,0.0
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,"$TSLA 💥 💥 💥 Pauing your kids college funds, can you dig it????  
🎤 drop",0.234,0.766,0.0,-0.4696
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,$TSLA I think people are scared Elon is going to bust a window or start smoking a blunt on stage 😂,0.153,0.847,0.0,-0.4404
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,$TSLA 🤣🤣🤣🤣🤣🤣🤣 funy time in AH . we will know what happen when market open tmr 🤣🤣🤣🤣🤣🤣 🚀🚀🚀🚀🚀,0.0,1.0,0.0,0.0
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,$TSLA Elon does everything for a reason... never bet against the man that’s changing our life’s as we speak 🐻🤑,0.0,1.0,0.0,0.0
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,$TSLA 😂 way oversold before event day,0.0,1.0,0.0,0.0
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,$TSLA  What just happened? 😱😱😱 Suddenly it's down?,0.0,1.0,0.0,0.0
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,TSLA,$TSLA $457 at open and a close of $621+ remember where you heard it first 😁,0.0,1.0,0.0,0.0
2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,141.41000366210938,238742400,TSLA,"$TSLA He always does this, then he releases incredible news and those who panic sold kick themselves. 🙄",0.171,0.829,0.0,-0.5106
2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,141.41000366210938,238742400,TSLA,$TSLA Still confident in these 🖨 💵 💵 💵 💵 See you all tomorrow,0.0,0.714,0.286,0.4939
2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,141.41000366210938,238742400,TSLA,$TSLA just wanna give a big shout out to all the millionaires out there like this 🤡 for taking the time out of your millionaire day to comment that you’re a millionaire. Now buy some more shares and carry on punk.,0.0,0.878,0.122,0.6115
2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,141.41000366210938,238742400,TSLA,$TSLA everybody that bought at 4.20 are taking  profits..they will all jump in PM Mark it..😉,0.0,1.0,0.0,0.0
2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,141.41000366210938,238742400,TSLA,$TSLA HEY BULLS WE ALL NEED TO PUT OUR MONEY WHERE OUR MOUTH IS TOMORROW AND BUY SOME SHARE LETSS GO🚀🚀 DONT JUST TALK PUMP IT UPPPPP,0.0,0.922,0.078,0.296
2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,141.41000366210938,238742400,TSLA,$TSLA 500+ tomorrow mark it!!!!📈✅🔋,0.0,1.0,0.0,0.0
2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,141.41000366210938,238742400,TSLA,"$TSLA 
This will be a collector’s item in a week 🔋",0.0,1.0,0.0,0.0
2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,141.41000366210938,238742400,TSLA,"$TSLA bears working hard to scare weak hands, The tweet was a bear trap! If you increased your shortage, then Elon got you, if not Elon got you again 📞🤭",0.325,0.618,0.056,-0.8398
2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,141.41000366210938,238742400,TSLA,$TSLA good thing I picked up some more shares at 420 🤣,0.0,0.597,0.403,0.659
